school_name	school_section	cca_grouping_desc	cca_generic_name	cca_customized_name
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	GLOBAL AWARENESS	IGLOBE
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	INDIAN CULTURAL SOCIETY	INDIAN CULTURAL SOCIETY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	ROBOTICS CLUB	ROBOTICS-MAKERS CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	EARTH WATCH	EARTH WATCH
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	PA CREW	PA CREW
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	STRATEGIC GAMES CLUB	STRATEGIC GAMES CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	TAEKWONDO	TAEKWONDO
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	WUSHU	WUSHU
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	VOLLEYBALL	VOLLEYBALL
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	FLOORBALL	FLOORBALL
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ORCHESTRA - CHINESE	CHINESE ORCHESTRA
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	CHOIR	CHOIR
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUITAR	GUITAR ENSEMBLE
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ENSEMBLE - HARMONICA	HARMONICA BAND
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ENSEMBLE - STRING	STRING ENSEMBLE
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	BAND - SYMPHONIC	SYMPHONIC BAND
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ENSEMBLE - PIANO	PIANO ENSEMBLE
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	DANCE - MODERN	DANCE CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	DRAMA
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	VISUAL AND PERFORMING ARTS	ART AND CRAFT CLUB	ART CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	ASTRONOMY CLUB	ASTRONOMY CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	CHINESE SOCIETY	CHINESE SOCIETY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	DEBATING AND ORATORICAL SOCIETY	DEBATES
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	FIRST AID CLUB	FIRST AID CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	HORTICULTURE CLUB	HORTICULTURAL SOCIETY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	INTERACT CLUB	INTERACT CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	JAPANESE CLUB	JAPANESE CLUB
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	LIBRARY COUNCIL	LIBRARY COUNCIL
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	MALAY CULTURAL SOCIETY	MALAY CULTURAL SOCIETY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	CLUBS AND SOCIETIES	MEDICAL SOCIETY	MEDICAL SOCIETY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	BADMINTON	BADMINTON
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	BASKETBALL	BASKETBALL
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	CRICKET	CRICKET
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	CROSS COUNTRY	CROSS COUNTRY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	HOCKEY	HOCKEY
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	NETBALL	NETBALL
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	ROCKWALL CLIMBING	ROCKCLIMBING
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	FOOTBALL	SOCCER
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	SWIMMING	SWIMMING
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	SAILING	na
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	TRACK & FIELD	TRACK & FIELD
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	TABLE TENNIS	na
VICTORIA JUNIOR COLLEGE	JUNIOR COLLEGE	PHYSICAL SPORTS	TENNIS	TENNIS
VICTORIA SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	CHOIR	CHOIR
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	TABLE TENNIS	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	TENNIS	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	AIR RIFLE / SHOOTING	SHOOTING
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	BADMINTON	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	CRICKET	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	CROSS COUNTRY	CROSS COUNTRY
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	HOCKEY	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	FOOTBALL	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	SAILING	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	TRACK & FIELD	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	FLOORBALL	na
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	BOYS' BRIGADE	na
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	NPCC	na
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	SINGAPORE RED CROSS SOCIETY	RED CROSS
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	SCOUTS	na
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (LAND)	na
VICTORIA SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (SEA)	na
VICTORIA SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	ORCHESTRA - CHINESE	CHINESE ORCHESTRA
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	WUSHU	na
VICTORIA SCHOOL	SECONDARY	PHYSICAL SPORTS	VOLLEYBALL	na
VICTORIA SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	ENGLISH DRAMA
EAST SPRING SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
MERIDIAN SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
VICTORIA SCHOOL	SECONDARY	CLUBS AND SOCIETIES	DEBATING AND ORATORICAL SOCIETY	DEBATE SOCIETY
NAN CHIAU HIGH SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
VICTORIA SCHOOL	SECONDARY	CLUBS AND SOCIETIES	IT CLUB	INFOCOMM CLUB
VICTORIA SCHOOL	SECONDARY	CLUBS AND SOCIETIES	CHESS CLUB - INTERNATIONAL	CHESS CLUB
WATERWAY PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	na
WATERWAY PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	BAND - BRASS	na
WATERWAY PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	na
WATERWAY PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WATERWAY PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BASKETBALL	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BADMINTON	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	SOCCER
WELLINGTON PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	TABLE TENNIS	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	WUSHU	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	CHOIR ENSEMBLE
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUZHENG	GUZHENG ENSEMBLE
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MODERN	CREATIVE DANCE
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	DANCESPORTS
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INDIAN	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	na
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	BAND - CONCERT	BRASS BAND
WELLINGTON PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ART AND CRAFT CLUB	VISUAL AND DIGITAL ARTS CLUB
WELLINGTON PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	GREEN CLUB	GREEN INNOVATION CLUB
WELLINGTON PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	INFOCOM CLUB	INFOCOMM
WEST GROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	ENVIRONMENTAL CLUB	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	INFOCOM CLUB	INFOMEDIA CLUB
WEST GROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BADMINTON	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	ROPE SKIPPING	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	BOYS' BRIGADE	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	GIRLS' BRIGADE	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	BROWNIES	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUZHENG	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ART AND CRAFT CLUB	na
WEST GROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	Robotix Club
WEST SPRING SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	AIR RIFLE / SHOOTING	SHOOTING
WEST SPRING SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BADMINTON	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	NETBALL	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	FOOTBALL	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	VOLLEYBALL	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	GIRL GUIDES	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NPCC	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (LAND)	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NATIONAL CIVIL DEFENCE CADET CORPS	NCDCC
WEST SPRING SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUITAR	na
EVERGREEN SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUZHENG	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DANCE - MODERN	INTERNATIONAL DANCE
WEST SPRING SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	CHINESE DRUMS	FESTIVE DRUMS
NGEE ANN SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WEST SPRING SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	COMPUTER CLUB	INFOCOMM CLUB
PEI HWA SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	Robotics Club
WEST VIEW PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ART AND CRAFT CLUB	na
WEST VIEW PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	RUGBY	RUGBY
WEST VIEW PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FLOORBALL	FLOORBALL
WEST VIEW PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	SCOUTS
WEST VIEW PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	BAND - BRASS	BAND
WEST VIEW PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	DANCE-CHINESE
WEST VIEW PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	DANCE-MALAY
WEST VIEW PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BASKETBALL	BASKETBALL
WESTWOOD PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	na
WESTWOOD PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	WUSHU	na
WESTWOOD PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	BOYS' BRIGADE	na
WESTWOOD PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	na
WESTWOOD PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	CHINESE DANCE
WESTWOOD PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	MALAY DANCE
WESTWOOD PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	IT CLUB	IMAGINE GUILD
WESTWOOD PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	ENGLISH SOCIETY	SPEECH & DRAMA CLUB
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BADMINTON	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BASKETBALL	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	NETBALL	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	FOOTBALL	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	TEN-PIN BOWLING	BOWLING
WESTWOOD SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	TCHOUKBALL	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	BOYS' BRIGADE	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	GIRLS' BRIGADE	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NPCC	NATIONAL POLICE CADET CORPS
WESTWOOD SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	ST. JOHN BRIGADE	ST. JOHN BRIGADE
WESTWOOD SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (LAND)	NATIONAL CADET CORPS (LAND)
WESTWOOD SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	AERO-MODELLING	Westwood Flying Club
PEIRCE SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	ALPHA ROBOTICS
RAFFLES GIRLS' SCHOOL (SECONDARY)	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
REGENT SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	CHOIR	SHOW CHOIR
WESTWOOD SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUITAR	GUITAR ENSEMBLE
WESTWOOD SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DANCE - MODERN	na
WESTWOOD SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	DRAMA (ENGLISH)
GUANGYANG SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	INFOCOM CLUB	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ART AND CRAFT CLUB	ART CLUB
WHITE SANDS PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	NETBALL	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	FOOTBALL
WHITE SANDS PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	TABLE TENNIS	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - ANGKLUNG/KULINTANG	ANGKLUNG
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	na
WHITE SANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - GUZHENG	GUZHENG
WHITLEY SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	na
WHITLEY SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BADMINTON	na
WHITLEY SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BASKETBALL	na
WHITLEY SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	FOOTBALL	na
WHITLEY SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	GOLF	na
WHITLEY SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	TRAMPOLINE	na
WHITLEY SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	BOYS' BRIGADE	na
WHITLEY SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	GIRLS' BRIGADE	na
WHITLEY SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	GIRL GUIDES	na
WHITLEY SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NPCC	na
WHITLEY SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (LAND)	na
WHITLEY SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	CHOIR	na
RIVERSIDE SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WHITLEY SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	ENGLISH DRAMA
RAFFLES INSTITUTION	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
WHITLEY SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	INFOCOM CLUB	AVA & BROADCASTING CLUB
WOODGROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DIKIR BARAT	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	MEDIA CLUB	MEDIA DISCOVERY CLUB
WOODGROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	LIBRARY	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BADMINTON	Badminton CCA
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	BASKETBALL	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	NETBALL	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	FOOTBALL	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	TABLE TENNIS	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	TAEKWONDO	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	WUSHU	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	ROPE SKIPPING	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	BROWNIES	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ORCHESTRA - CHINESE	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INTERNATIONAL	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INDIAN	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	Drama Club
WOODGROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	HEALTH AND FITNESS CLUB	na
WOODGROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	MATHEMATICS SOCIETY	Mathemagic (Math Club)
WOODGROVE PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	CHINESE CULTURAL SOCIETY	CHINESE CULTURAL CLUB
WOODGROVE SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BASKETBALL	BASKETBALL
WOODGROVE SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	NETBALL	NETBALL
WOODGROVE SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	FOOTBALL	FOOTBALL
WOODGROVE SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NPCC	NPCC
WOODGROVE SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	SINGAPORE RED CROSS SOCIETY	RED CROSS YOUTH
WOODGROVE SECONDARY SCHOOL	SECONDARY	UNIFORMED GROUPS	NCC (LAND)	NCC (LAND)
WOODGROVE SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	ORCHESTRA - CHINESE	CHINESE ORCHESTRA
WOODGROVE SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	CHOIR	CHOIR
SINGAPORE CHINESE GIRLS' SCHOOL	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
WOODGROVE SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DANCE - MODERN	MODERN DANCE
WOODGROVE SECONDARY SCHOOL	SECONDARY	VISUAL AND PERFORMING ARTS	DRAMA - ENGLISH	ENGLISH DRAMA
ST. PATRICK'S SCHOOL	SECONDARY	CLUBS AND SOCIETIES	STUDENTS' COUNCIL	na
WOODGROVE SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	SINGAPORE YOUTH FLYING CLUB	YOUTH FLYING CLUB
WOODGROVE SECONDARY SCHOOL	SECONDARY	CLUBS AND SOCIETIES	GREEN CLUB	GREEN ACTIVISTS CLUB
"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE"	SECONDARY	CLUBS AND SOCIETIES	ROBOTICS CLUB	na
WOODGROVE SECONDARY SCHOOL	SECONDARY	PHYSICAL SPORTS	BADMINTON	BADMINTON (BOYS)
WOODLANDS PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	CHINESE CULTURAL SOCIETY	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	CLUBS AND SOCIETIES	LIBRARY	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	PHYSICAL SPORTS	VOLLEYBALL	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	UNIFORMED GROUPS	SCOUTS	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	CHOIR	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	ENSEMBLE - HANDBELL/HANDCHIME	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - CHINESE	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - INDIAN	na
WOODLANDS PRIMARY SCHOOL	PRIMARY	VISUAL AND PERFORMING ARTS	DANCE - MALAY	na
